,id,sentence,subject_entity,object_entity,label
466,카카오_43,2013년 9월에 다음커뮤니케이션이 스마트폰 런처 개발사 버즈피아 인수했다.,"{'start': 10, 'text': '다음커뮤니케이션', 'type': 'org'}","{'start': 32, 'text': '버즈피아', 'type': 'org'}",related
467,카카오_17,1997년 5월에 대한민국 최초 무료 웹 메일 서비스 한메일(현재의 Daum 메일) 오픈했다.,"{'start': 30, 'text': '한메일', 'type': 'poh'}","{'start': 38, 'text': 'Daum 메일', 'type': 'poh'}",poh:type
468,카카오_31,모바일 광고 플랫폼 Ad@m을 다음커뮤니케이션이 2010년 12월에 출시했다.,"{'start': 17, 'text': '다음커뮤니케이션', 'type': 'org'}","{'start': 11, 'text': 'Ad@m', 'type': 'poh'}",product
469,카카오_0,"주식회사 카카오(영어: Kakao Corp.)는 대한민국의 IT 기업이다. 1995년 2월 설립된 (주)다음커뮤니케이션을 전신으로 하고, (주)다음커뮤니케이션이 2014년 10월 (주)카카오와 합병하면서 상호를 (주)다음카카오로 변경했고, 2015년 10월 상호를 (주)카카오로 변경했다. ","{'start': 55, 'text': '(주)다음커뮤니케이션', 'type': 'org'}","{'start': 42, 'text': '1995년 2월', 'type': 'dat'}",org:founded
470,중소기업_123,매출액은 경기변동과 회전율에 따라 크게 영향받는다는 문제점이 있다.,"{'start': 0, 'text': '매출액', 'type': 'poh'}","{'start': 11, 'text': '회전율', 'type': 'poh'}",no_relation
471,중소기업_47,"이것은 공장의 직공출신 기술자, 경영지식이 밝은 사무원 출신이 퇴직금 등을 투자하여 중소기업을 시작하는 경우, 또는 브로커, 도매상의 점원 출신이나 토지를 잃은 지주 등이 전환하는 경우, 인플레이션 시대에 소자본을 가진 자가 기업을 시작하는 것등 여러 가지 경우가 있다.","{'start': 8, 'text': '직공출신 기술자', 'type': 'per'}","{'start': 65, 'text': '브로커', 'type': 'per'}",no_relation
472,중소기업_59,"이러한 조직화는 흔히 자유경쟁을 저해하는 것으로 이해되고 있지만, 산업자본주의가 독점자본주의로 이행됨에 따라 중소기업은 조직화에 의하여 비로소 자유로운 경쟁을 확보할 수 있는 것이다.","{'start': 37, 'text': '산업자본주의', 'type': 'poh'}","{'start': 45, 'text': '독점자본주의', 'type': 'poh'}",poh:type
473,중소기업_52,"중소기업의 조직화는 중소기업의 취약한 경쟁력, 불리한 거래조건 및 과도경쟁의 비효율 등에 의한 것이다.","{'start': 0, 'text': '중소기업', 'type': 'poh'}","{'start': 30, 'text': '거래조건', 'type': 'poh'}",no_relation
474,중소기업_108,"자본주의 경제에 있어서 중소기업문제가 경제문제로 제기된 것은 자본주의 경제가 발전함에 따라 대기업 또는 독점기업이 발달하게 되고, 이러한 대기업 또는 독점기업은 중소기업보다도 경제활동에 있어서 유리한 위치에 있는 반면에 중소기업은 규모의 '영세성'으로 인하여 대기업에 비하여 경제활동에 있어 불리한 위치를 갖게 되기 때문이다.","{'start': 21, 'text': '경제문제', 'type': 'poh'}","{'start': 13, 'text': '중소기업문제', 'type': 'poh'}",poh:type
475,중소기업_86,"또한 각 생산제품이 특성을 달리 하고 있는 경우에는 소비자의 특정제품에 대한 기호(嗜好), 특정기업에 대한 애착, 관습 등과 같은 불합리한 요인에 의하기도 하며, 특히 노동시장의 불완전성은 중소기업의 존립요인이 되고 있다.","{'start': 29, 'text': '소비자', 'type': 'poh'}","{'start': 106, 'text': '중소기업', 'type': 'poh'}",no_relation
476,중소기업_88,"법 시행령 별표 1, 〈중소기업의 업종별 상시 근로자 수, 자본금 또는 매출액의 규모기준(제3조제1항제1호 관련)〉에 근거하며, 숫자는 분류기호이다.","{'start': 33, 'text': '자본금', 'type': 'poh'}","{'start': 40, 'text': '매출액', 'type': 'poh'}",no_relation
477,중소기업_69,"이와 같은 특성 외에도 일반적으로 중소기업은 저생산성(低生産性), 저임금수준, 높은 창업률과 도산율 및 과도경쟁 등의 특성을 갖는 산업군(産業群)으로서, 이러한 여러 가지 특성은 결국 중소기업의 소규모성에 기인되는 것이다.","{'start': 19, 'text': '중소기업', 'type': 'poh'}","{'start': 73, 'text': '산업군', 'type': 'poh'}",no_relation
478,중소기업_114,"자본주의경제의 발전과정에서 중소기업의 존립가능성은 부인할 수 없다는 전제하에, 중소기업의 경영상의 일반적 특성을 스탤리(E. Staley)와 모스(R. Morse)는 (1) 경영이 상대적으로 전문화되어 있고, (2) 경영자와 종업원 및 고객간의 개인적인 접촉이 밀접하며, (3) 자금조달이 곤란하고, (4) 기업체의 수가 많다고 규정하고 있다.","{'start': 63, 'text': '스탤리', 'type': 'per'}","{'start': 79, 'text': '모스', 'type': 'per'}",related
479,중소기업_55,개별기업의 경영을 조직 가운데 흡수·집약화하여 협동의 경영체계에까지 이를 끌어올리는 것으로 조직의 형태는 협업조직으로 되어 있다.,"{'start': 0, 'text': '개별기업', 'type': 'poh'}","{'start': 59, 'text': '협업조직', 'type': 'poh'}",poh:type
480,중소기업_20,지배·종속의 형태에 의하여 하청기업이 생산하는 것은 주로 부분품이며 완성품은 아니다.,"{'start': 15, 'text': '하청기업', 'type': 'org'}","{'start': 32, 'text': '부분품', 'type': 'poh'}",product
481,중소기업_110,중세의 봉건사회로부터 산업혁명 이후 산업자본주의의 진전에 따라 근대적 대기업이 발전하였음에도 불구하고 전기적 수공업·농촌가내공업이 어째서 또는 어떻게 존립하는가 하는 소공업의 문제가 있었다.,"{'start': 20, 'text': '산업자본주의', 'type': 'poh'}","{'start': 93, 'text': '소공업', 'type': 'poh'}",no_relation
482,중소기업_75,총자산액으로는 타인자본 의존도가 높은 기업과 낮은 기업의 규모격차를 파악하기가 어렵다.,"{'start': 0, 'text': '총자산액', 'type': 'poh'}","{'start': 32, 'text': '규모격차', 'type': 'poh'}",no_relation
483,중소기업_67,"자금조달은 주식이나 사채(社債)의 발행에 의존하지 않고, 상업신용·은행신용 및 축적수익에 의한다.","{'start': 0, 'text': '자금조달', 'type': 'poh'}","{'start': 44, 'text': '축적수익', 'type': 'poh'}",no_relation
484,중소기업_63,"첫째는 질적(質的) 규정으로서, 대기업과 중소기업을 구분하는 것은 그 목적과 환경에 따르며 또한 그 규모를 측정하는 기준에도 생산액(총생산액 혹은 순생산액)·자산액·동력의 크기·종업원 수 등 여러 가지가 있을 수 있으나, 일반적인 특성으로는 다음과 같다.","{'start': 18, 'text': '대기업', 'type': 'poh'}","{'start': 23, 'text': '중소기업', 'type': 'poh'}",no_relation
485,중소기업_49,"중소기업 분야는 수요 면에서의 대량생산조건의 성숙, 생산 면에서의 기술혁신에 의한 대량생산방식의 확립, 산업정책 면에서 조성되는 각종 형태의 기업합병 등 여러 가지 요인에 의하여 복잡한 양상을 띠며 변동된다.","{'start': 17, 'text': '대량생산조건', 'type': 'poh'}","{'start': 46, 'text': '대량생산방식', 'type': 'poh'}",no_relation
486,중소기업_0,중소기업(中小企業)은 여러 부문의 기준에 따라 대기업에 비해 비교적 규모가 작은 기업을 의미한다.,"{'start': 45, 'text': '기업', 'type': 'poh'}","{'start': 0, 'text': '중소기업', 'type': 'poh'}",poh:type
487,중소기업_2,"동법 시행령에 따라, 업종별로 중소기업의 기준 요건이 다르며 어떤 경우에도 상시 근로자 수가 1천명 이상인 기업이거나, 자산총액이 5천억원 이상인 기업이거나, 자기자본이 1천억원 이상인 기업이거나, 직전 3개 사업연도의 평균 매출액이 1천5백억원 이상인 기업은 중소기업에 해당하지 아니한다.(시행령 제3조 제1항) 2010년 기준 대한민국의 중소기업의 숫자는 약 280만개로 추정된다.","{'start': 17, 'text': '중소기업', 'type': 'poh'}","{'start': 185, 'text': '대한민국', 'type': 'org'}",no_relation
488,중소기업_17,"하청업체는 산업자본에 의한 중소자본의 지배형태로서, 산업자본이 가공·수리 등의 일을 중소기업에 위탁하는 것이다.","{'start': 0, 'text': '하청업체', 'type': 'poh'}","{'start': 47, 'text': '중소기업', 'type': 'poh'}",poh:type
489,중소기업_84,"그리고 대규모경제를 이룩하는 대규모기업이 처음부터 있는 것은 아니며, 이를 위하여 필요한 자본을 축적하는 데 상당한 시간이 필요하며, 따라서 소자본을 희생시키면서 대자본이 발전하는 과정은 점진적인 것이다.","{'start': 16, 'text': '대규모기업', 'type': 'poh'}","{'start': 79, 'text': '소자본', 'type': 'poh'}",no_relation
490,중소기업_24,"다시 말하면, 선진국에 비하여 임금수준이 낮을 뿐만 아니라 대기업과 중소기업간의 임금의 격차가 크며, 저임금 노동은 주로 농촌이나 도시의 빈민가로부터 공급되므로 수공업에 의존하는 부문, 또는 기계를 사용하는 것보다 수공업에 의하는 편이 유리한 부문에 하청제도가 성립되는 것이다.","{'start': 33, 'text': '대기업', 'type': 'poh'}","{'start': 140, 'text': '하청제도', 'type': 'poh'}",no_relation
491,중소기업_58,"즉, 개별기업의 독립성을 유지하면서, 구매·판매·보관 등을 공동으로 행함으로써 중소기업에 대기업이 누리고 있는 대규모경제의 이익을 실현시켜 대기업에 대항하여 자기를 방위할 수 있도록 하는 것이다.","{'start': 3, 'text': '개별기업', 'type': 'poh'}","{'start': 44, 'text': '중소기업', 'type': 'poh'}",poh:type
492,중소기업_82,대규모경제의 유리성(有利性)에도 불구하고 중소기업은 존재하고 있다.,"{'start': 0, 'text': '대규모경제', 'type': 'poh'}","{'start': 23, 'text': '중소기업', 'type': 'poh'}",no_relation
493,중소기업_32,"이것은 대자본에 의한 산업의 중심영역과 생산의 통제력을 갖는 것이 중요한 것이나, 산업생산의 대부분을 통제할 수는 없어도 실제적으로 산업상의 지휘권을 갖는 일은 가능하다는 근거에 의하여 전산업을 자기가 이끌어 나갈 필요는 없고 오히려 중소기업의 낮은 임금을 이용하고 원료와 제품의 가격관계, 경기변동에 대한 안전책으로의 이용, 나아가서는 국가권력을 매개로 한 수탈 등을 통하여 중소기업을 독점이윤의 형성계기로서 이용하는 편이 유리한 때문인 것이다.","{'start': 131, 'text': '중소기업', 'type': 'poh'}","{'start': 104, 'text': '전산업', 'type': 'poh'}",no_relation
494,중소기업_54,"조직의 힘에 의하여 조직원의 개별기업을 조성함으로써 그 경쟁력을 강화하며, 조직의 형태는 협동조직의 양상을 나타낸다.","{'start': 16, 'text': '개별기업', 'type': 'poh'}","{'start': 50, 'text': '협동조직', 'type': 'poh'}",poh:type
495,중소기업_119,중소기업의 개념을 양적으로 규정하는 기준에는 종업원·자본금·총자산·자기자본·타인자본·매출액 등 여러 가지가 있으나 그 나라의 경제발전 정도에 따라 기업규모를 구분하는 데 있어 다음과 같은 장·단점을 가지고 있다.,"{'start': 0, 'text': '중소기업', 'type': 'poh'}","{'start': 47, 'text': '매출액', 'type': 'poh'}",no_relation
496,중소기업_7,"그러나 현대 경제기구의 중심적 원동력으로 되어 있는 독점기업에 비교하여 생각한다면, 이것을 기업으로 취급하지 않고 단순히 생업적인 것으로 간주하여 제외한다면 중소기업의 제문제의 이론적 해명을 충분히 행할 수 없을 것이다.","{'start': 29, 'text': '독점기업', 'type': 'poh'}","{'start': 88, 'text': '중소기업', 'type': 'poh'}",no_relation
497,중소기업_80,계열화는 하청제도가 더욱 발달하여 양자의 관계가 보다 밀접하게 됨으로써 상호협력공장이나 전속하청공장 등을 형성하는 단계를 말한다.,"{'start': 0, 'text': '계열화', 'type': 'poh'}","{'start': 5, 'text': '하청제도', 'type': 'poh'}",poh:type
498,중소기업_19,"즉, 자본주의 사회에서 일어나는 지배적인 자본에 의하여 중소기업 자본이 지배되는 형태인 것이다.","{'start': 3, 'text': '자본주의', 'type': 'poh'}","{'start': 31, 'text': '중소기업', 'type': 'poh'}",no_relation
499,중소기업_41,"이와 같이 중소기업을 존립시키는 구체적 조건을 기술적 조건과 경제적·사회적 조건과 분리하면 전자로서는 ① 동력 및 기술적 분업의 발달, ② 기술의 복잡성·특수성에 의해 표준화가 어려운 경우가 있고, 후자에 있어서는 ① 임금이 저렴하고, ② 소자본으로 할 수 있고, ③ 시장적 특수성을 갖는 경우로서, 특히 ③은 수요변동이 심하고 불안정한 것, 수요량이 적거나 수요가 다종다양한 경우, 수요가 단기적인 것, 그리고 시장의 상황 등으로 파악할 수 있다.","{'start': 26, 'text': '기술적 조건', 'type': 'poh'}","{'start': 34, 'text': '경제적·사회적 조건', 'type': 'poh'}",no_relation
500,중소기업_18,"이러한 경우에 위탁하는 것을 일반적으로 '외주(外注)'라고 하며, 외주를 주는 기업을 '모기업(母企業)'이라고 하고, 외주를 받는 기업을 '하청기업'이라고 한다.","{'start': 23, 'text': '외주', 'type': 'poh'}","{'start': 78, 'text': '하청기업', 'type': 'poh'}",no_relation
501,중소기업_73,"종업원의 기준이 가장 일반적으로 사용되지만, 대상산업(對象産業)이 노동집약적인가 또는 자본집약적인가에 따라서 중소기업성의 규모를 구분하는 데 문제가 있다.","{'start': 0, 'text': '종업원', 'type': 'poh'}","{'start': 61, 'text': '중소기업성', 'type': 'poh'}",no_relation
502,중소기업_27,"또 대기업의 경우 유리한 점은 원가절감이므로, 하청제도에 의해 그만큼 고정설비를 절약하고 노무관리의 간소화를 기할 수 있게 된다.","{'start': 2, 'text': '대기업', 'type': 'poh'}","{'start': 26, 'text': '하청제도', 'type': 'poh'}",no_relation
503,중소기업_45,"그리하여 중소기업은 대기업의 한 생산공정도 아니고, 한 생산공정 내의 특수공정 혹은 특수부문을 갖는 형태로서, 또는 대기업에 정복되지도 않고 또한 정복하지도 않는 분야로서 존재한다.","{'start': 5, 'text': '중소기업', 'type': 'poh'}","{'start': 65, 'text': '대기업', 'type': 'poh'}",no_relation
504,중소기업_124,"따라서 중소기업의 양적 범위를 규정하는 기준은 각국별로 다소의 차이점을 보이고 있는데, 그에 의하면 원칙적으로 ① 공업 기타 제조업 또는 운송업을 주된 사업으로 경영할 때는 상시근로자 300인 이하, ② 건설업의 경우 상시근로자 200인 이하, ③ 사업 기타 서비스업을 주된 사업으로 경영할 때는 상시 근로자 20인 이하인 사업체(자)를 중소기업(자)으로 구분하되 다만 업종의 특성과 자선의 규모를 참작하여 일부 업종은 업종별로 상시근로자 또는 자산총액의 규모를 기준으로 하여 별도 구분하고 있다.","{'start': 77, 'text': '운송업', 'type': 'poh'}","{'start': 145, 'text': '서비스업', 'type': 'poh'}",no_relation
